"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"E_6";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"D_6";"D_7";"Rho_0";"Fpos_0";"Fnorm_0"
1.2156169632476812e+00;2.3471997624160071e-01;-5.7608106383227753e-01;9.3034594694405226e-02;-1.0049137000700301e+00;1.0848719580788495e-01;-8.6529501141367893e-01;-1.4166568042724914e-01;1.5794465303730882e+00;-4.4843358259562666e-01;2.0298318568204063e+00;7.9902864944836816e-01;-3.9630747705039332e-01;-9.1882837186863708e-01;1.2645922030317851e+00;7.3091964258184483e-01;7.7048380810868189e-01;1.2584639924319980e+00
-3.8380854563654171e-01;-7.3788091753649987e-01;6.2317068302122802e-01;6.1405034913722512e-01;-1.0530679913329550e+00;1.6374046046374324e-01;-1.4960622983312427e-01;-7.3116992469874087e-01;-5.5376499049100381e-01;2.4759730627209164e-02;-1.0346226009488093e+00;1.4521207948542607e+00;3.1040728580350402e-01;1.2544798217996972e-01;-1.2497820907046138e+00;7.8393194788122689e-01;-1.6444749206305425e+00;6.2353475904510658e-01
-1.3598312023021589e-01;-1.3317843383909503e-01;5.7334565871150794e-02;3.8888359754236040e-01;-1.8682616092977802e-01;8.9002178352714789e-01;3.2734682329661624e-01;9.8620157648222828e-01;6.7252397353320570e-01;4.9453584371098164e-01;-8.3322285655164741e-01;-7.2567972720527929e-01;-1.5303868924605806e+00;-1.2522731773736031e+00;2.0046808417207691e+00;-1.8021108556302201e+00;7.2661999239863662e-01;-8.9372340786559135e-01
-9.6621400655878908e-01;-1.3538693416680097e+00;5.7346935131514964e-01;1.1663732859100358e-01;1.4824487760907388e+00;-1.0191694232748030e+00;-1.1150641327735986e+00;2.7829132876076308e-02;-2.6723424513258855e-02;-1.5261071575015246e+00;4.0944520143584318e-01;8.9327571699748642e-01;2.4358420461087904e-01;8.1602349987933320e-01;6.1269370198351003e-01;6.3180302455514348e-01;-9.5622194782676295e-01;-2.9819310516687708e-01
3.0788022484315913e+00;3.4468879349259052e-01;8.3089464449385242e-01;9.2930268836543217e-01;1.5997494876067178e+00;-2.0144254010276774e+00;-1.5979384919150654e+00;1.0650196377320147e+00;-8.5945036662597818e-01;-1.3563130840004707e+00;-1.7317779041040953e+00;-3.3767326059790997e-01;-1.9134630231375505e-01;-1.4126272510050752e+00;-6.8756229739416186e-01;-3.2272199183307970e-01;-6.7819818430878176e-01;-2.3954281854298695e-01
-7.1082692010014847e-01;-2.9101332308788347e-01;-7.5896788425938067e-01;3.8244689418621752e-01;-8.1951967516235602e-01;1.1805532899611031e+00;-5.1670995478480475e-01;5.2537927376549209e-01;-1.8387246568279729e+00;-1.0465080910633728e+00;8.0865248662320544e-01;-9.8713595419773414e-01;1.2304997000950108e-01;-8.7741792874082569e-01;-1.0191604948384103e-01;1.1891105880697730e+00;7.6691183933402768e-02;-1.2209073723143831e+00
-2.1646806457108475e-01;1.4902170522556184e+00;-5.4173532517076373e-01;-9.3253269914329073e-01;-8.2005740586152687e-01;1.0683057096077060e+00;-1.4047999483097655e+00;1.1526397463650551e-01;-1.7275040429783072e-02;1.9734669215162262e+00;-1.4174099560921913e+00;-1.4878620840450682e-01;7.5117905400884122e-01;-1.4468214867502536e+00;1.3306535329862157e+00;-1.3980479901703131e+00;-7.6116455846989106e-01;3.7355977423191083e-01
-2.2641779810027529e-01;-1.5419370681829963e+00;-4.2397583670610028e-01;-7.9823337729335353e-01;-3.8755744505300049e-01;-5.8060376582639761e-01;2.0034722084630143e+00;-7.8976285814504832e-02;-1.1087566937346609e-01;5.7772297602158051e-01;-9.0551337831400958e-01;-1.9969371443767070e-01;-1.3806323308444118e-01;-2.0370439751834227e-01;-1.1796434880347699e+00;3.6016743222574965e-01;-1.4176494379729493e-01;9.0088615150062035e-01
2.5863666406749291e-02;-1.7384306812986153e-01;-1.2473778174583396e+00;-9.2239663699854302e-01;7.3152497696762492e-02;-1.8285261235850131e-01;-3.6570634419573472e-01;2.1578718784083312e-01;6.7635675111212656e-02;1.3051008511361736e-01;7.6306444800428330e-01;6.4042656459229508e-01;-1.9215917449988873e-01;3.3833373411536938e-01;-3.8717323342480831e-01;9.2282701846736648e-01;3.6962880140013049e-01;1.1376783891328957e+00
9.2120854786388673e-01;8.8075630126979287e-01;-5.1736991931257359e-01;2.2624682624027104e-01;9.1556625286482585e-01;2.9943665579212181e-01;5.6925047692294459e-03;-1.1931625848127175e-01;1.0781161287050025e+00;8.9686239334970019e-01;9.6037265575726993e-01;-8.0225457475669990e-02;-1.1953821524135996e-01;-6.5551668582472344e-01;-7.4697153549632600e-01;-6.7801764087687111e-01;-2.1759801283856872e-01;5.3416341630389601e-02
4.1990189108392376e-02;-9.5590273342316900e-01;1.6807745350349059e+00;-1.6092511076850152e-01;1.2323534032147487e+00;-1.5364522573059444e-01;-1.1518375192900261e-01;-2.4858065520183759e-01;3.3679456494838034e-01;4.4731905971748553e-01;5.6301787211876508e-01;-8.9360228619210891e-01;1.0330127022668005e+00;1.6356319594043792e-01;6.8663726032954520e-01;1.2579547379741620e+00;-2.2691715106757782e+00;7.1630162539098585e-01
1.0358723677861742e-01;5.2435615189327156e-01;2.6734763848573242e+00;-1.0356530451615802e+00;1.0844380785351264e+00;1.5717832139320520e+00;-1.8426664552489272e-01;-1.7034360669317422e-01;-1.0502966208392444e+00;1.5591119345976781e-01;2.7742854292563477e+00;-1.8159974747971233e+00;-2.3807401817320510e+00;-8.8118327168360977e-01;-2.0872863510888742e+00;1.1205870223364109e+00;3.1505569043886288e-02;-5.5299336052992620e-01
2.4947481847245739e-01;9.2874858203117638e-01;1.7708544732542406e-01;9.6169368163791247e-01;-1.5863511615893124e+00;-6.1045970453577569e-01;-1.4668628557723220e+00;9.7110975136469824e-01;1.3509157155023397e+00;3.6605429536544776e-01;-8.1009982723026286e-02;-3.9653845262598347e-01;1.2299975668962964e+00;5.9962832886360873e-01;-5.2485133582003629e-01;1.4131802845267529e+00;3.7305730962747297e-01;-2.1691988215698338e-01
-6.6793399337853798e-01;2.1168407705015388e+00;2.5175187200468913e-01;-4.0880937567548886e-01;-1.8530835786180053e+00;-1.2710721122195541e+00;2.5684343959721367e-01;-1.7040396593810039e+00;1.9460648761917052e+00;4.6513662571210984e-01;-8.1697518313372841e-01;7.5940448196309984e-01;6.5180498102837436e-01;-2.6829712668205591e-01;-1.1531658719728310e+00;9.8630844425935971e-01;6.0684770157802326e-01;-1.0932698689209028e+00
1.2364973664269885e-01;-1.8499716298055584e+00;-1.0421572913163826e+00;-1.1469540942930705e+00;-2.3482590848711979e-01;-2.4708353891803395e-01;-2.8712924318369981e-01;1.1290244419192457e+00;-1.4160976924314415e+00;1.1589240768158084e+00;7.7794489880700546e-01;2.5385349738077383e+00;4.1006172226856158e-01;-3.7563480088464557e-01;-2.5044925360086553e-02;-1.6836931463436109e+00;-7.4451719051449405e-01;-4.9235169872314560e-01
-1.4698032401782574e-01;5.4808007439289896e-01;-4.0501538315294267e-01;-1.0116994573993501e+00;-1.0953641053559089e+00;1.1868123287356349e+00;4.2876961741345532e-01;-7.9566024558628889e-01;-1.4846375178457583e+00;-7.2141567099181392e-01;8.4506071475523456e-02;1.6841539349932799e-01;2.6254593881676225e-01;-1.0269221946016663e-01;1.0321792196210329e+00;-4.1357515229512115e-01;7.7515800939480295e-01;1.7349796201786025e+00
-2.7166897040723381e-01;-1.3921562398186915e+00;7.2664587335175213e-01;-8.8170222328538939e-01;1.1297743635649258e+00;7.6555559827542974e-01;-3.8930348442169964e-02;-9.5822124878481862e-01;-4.8480414659569498e-01;1.3227602455827447e+00;5.6255250232045129e-01;-1.2558223000745274e+00;-3.4718118367618728e-01;1.5856691722447837e-02;-4.3016863190716531e-01;7.1825525461811576e-02;1.2326497654950861e+00;-6.1253423084482572e-01
4.8500211516996156e-01;-1.6252925643797069e+00;5.4869786202712312e-01;3.3173406020557622e-01;-1.1168219872233536e+00;-1.5661993520330770e+00;1.8698343415865978e-01;-9.9361924874994501e-01;-8.1120912840955517e-01;1.3344972326312172e+00;2.6760760591765154e-01;-1.9304719781570674e+00;2.7085298314234101e-02;-1.0527535491743285e+00;7.3854404454265032e-01;-1.8155775358564021e+00;1.7813254841990596e+00;3.5451639622816034e-01
2.0135519604630994e-01;1.3243734967302931e+00;1.8175039927403112e+00;-2.6682260011025880e+00;4.7163980405870537e-01;1.3916040515583104e+00;-8.1052986607215771e-01;-1.2106085640011435e+00;-2.6503127897308770e-01;5.2360203498719216e-01;-2.4710155147572535e-01;3.2288897674366068e-01;-6.0038795413905910e-01;-2.7287173668068037e+00;-5.1326980837391989e-01;-7.1852962616343760e-02;-2.1703169793570192e+00;-2.2101354828006805e+00
-2.5956195102029245e-01;1.0797180338498517e-01;-6.0774301034422795e-01;-7.9876206867701138e-02;7.3688355795334948e-01;-4.3490398521888235e-01;1.2884770682689572e-01;-1.6199063586326403e+00;1.2907935539499262e+00;-8.9390423497823446e-01;3.4946529576818453e-01;2.0382708906991606e-01;-2.7706708605219066e-01;2.7296327503270457e-01;-2.4105984688091819e+00;-2.5724677537179741e-01;-5.7107654196627977e-01;-2.2380126998518418e-01
5.0352653535842857e-03;-2.8167253906979617e-01;4.0681665357165697e-01;2.8225337829842385e-02;-1.2022944314936082e+00;-1.0247306377466903e+00;3.6876126841994322e-01;-1.3991685803994114e+00;-1.0209019117410514e+00;4.4756075746681884e-01;3.4371979597754126e-01;1.4043470646801131e+00;-6.2848369878424223e-02;1.2253925792782785e+00;-5.8325180190295445e-01;-9.1068809212292823e-01;1.2606842553229394e+00;-5.0309740636258071e-01
-1.9963218007688124e+00;-1.2504454968935765e+00;4.4338321000421288e-01;2.3710285744151194e-01;-4.6424020264024118e-01;-9.2224333318203577e-01;-1.2417329602943021e+00;1.5316757637928173e+00;-8.3438656464885574e-01;-3.4854900666811345e-01;1.3920989160303625e+00;1.6933859607171153e+00;-3.2619418310475468e-01;1.3170764622077977e+00;3.0266541781196177e-01;-5.7795958338964848e-01;-8.5924391085855145e-01;-1.5763389978859096e-01
-7.3589749648627767e-01;-1.4957472475627300e+00;-1.4538103935540991e-01;4.0160139593322813e-01;1.1150688721049775e+00;7.4596475853965294e-01;-4.4940835331568524e-01;4.8279766175218031e-01;-1.6412360689137966e-02;2.2865803005598160e+00;5.8706605444794036e-01;-6.7120762516696297e-02;-2.0244986938728646e-01;9.3429138344438623e-01;1.6814836260235597e-01;7.0293476445710290e-01;-1.3152904052384091e+00;2.2860694425991075e+00
2.4448271390374618e-01;-1.9659055146113236e+00;3.5842770849054117e-01;-4.1269854403633283e-01;-1.3429108868069508e+00;-3.0609379148643928e-01;1.0356605570409947e+00;-9.9191252907546795e-02;7.0338249058907276e-01;3.0657384589900784e-02;4.0884251067966154e-01;-1.5657198162640673e+00;1.1940333568511544e-02;5.2608607221431714e-01;-8.5209664504176452e-01;1.1971580741935384e+00;4.0407645271445397e-01;2.0403714037768553e-01
-1.9381887884558386e+00;9.7511463597565839e-01;-2.7376699790988956e-02;-6.4811700117446552e-02;1.1864258366233456e+00;-2.6542308942934517e-01;-9.4561621735372345e-02;1.7673431750488819e+00;6.8486782673352953e-01;-4.6206306623017179e-01;-4.2676440089196341e-02;9.2348109412179658e-01;-1.7560280124700420e+00;-1.2762970831452278e+00;-8.0375487056554873e-01;1.3720127192636333e+00;1.5028752400914649e+00;5.9099071638015022e-01
5.5399547157058826e-01;-8.0073785910785078e-01;-2.0357821565726494e-01;-1.3865539168373036e+00;-6.8801934902978812e-02;-3.7179353433780682e-01;-9.5958631612650525e-01;-9.2618360586459003e-01;-2.2990348574784072e+00;-6.2529690870163435e-04;-1.0205300785790259e+00;-8.6812485886485491e-01;2.3774439427865182e+00;-3.5536980272658347e-01;-2.0807713942370865e+00;-2.7382506378891236e-01;1.4659672218722710e+00;8.1326094082975886e-01
-8.7911323712602119e-01;-2.7325649364641857e-01;2.8771959682140741e-01;-4.3099211140363941e-01;-5.0764344801284167e-01;2.3977569204836946e-01;-9.3263488017982987e-01;1.1083308520597540e-01;5.1600505871826452e-01;-1.3805655363136544e+00;7.8812840338802581e-01;-9.3529625398314697e-01;-1.4388664102086621e+00;6.2493148824697786e-01;-7.5647583907779747e-01;2.2113468859754870e+00;3.9502548350796135e-01;-2.7337576225025151e-01
1.1049565026577133e+00;7.7271622735923162e-01;-1.5484673649145393e+00;-8.2797967145239582e-01;-7.5429975573879382e-01;-2.9094200640396993e-02;-2.0052413676077743e-01;-1.5574638776982643e+00;4.0529878310599837e-01;4.0175608907091270e-01;-1.5968343710876418e-01;6.3628772220138030e-01;-2.1452692834553888e+00;-1.9773250021017033e+00;9.2160972214581985e-02;-7.4660594965214799e-01;2.8020427321045516e-01;-1.9898964614822610e+00
5.3389754522030064e-01;-7.5382406273522085e-01;1.9131520985029118e-01;1.2479237279742861e+00;1.2300571062377228e+00;-3.6840454659748101e-01;1.2892206911918416e-01;-5.2309487697598904e-02;9.6995125851796049e-01;7.5100911248965574e-01;1.4587127971232916e+00;8.8069157317241087e-01;1.2492892203107270e-01;1.2138874178729282e+00;7.2100247713229992e-01;-1.6092838386235864e+00;1.0050683330209584e+00;-2.6760619523624835e-01
4.3558025376968415e-02;7.5615688340516651e-01;-1.0900511480494207e-01;-1.2447347101134361e+00;-4.7668169890452455e-01;-9.0897807384003393e-01;-5.6650118018161577e-01;9.4579064466083818e-01;5.6499830883714963e-01;6.2679043682863278e-01;8.8744736832169635e-01;-3.4010203246868526e-01;1.0672909087748499e+00;-1.8118856261254370e+00;-6.7788401389036046e-01;5.8388611138040958e-01;-7.6831592827975503e-01;-1.1287799922083801e+00
-5.9325631290017578e-01;8.0688977178745702e-01;7.0164266401583175e-01;-1.8649889018903911e+00;-2.1598700252332246e+00;9.7272583123607048e-01;2.7725992325035298e+00;-5.2611021882861564e-01;3.4143091723953173e-01;-1.9459125414599572e+00;-9.3928084961331482e-01;1.2523326775733552e+00;1.4705174629362441e+00;9.7987755280825900e-02;-1.0747841138918344e+00;-1.2498119904843339e+00;1.2619060816716521e-01;-7.2929698352740657e-02
9.5520300527089841e-01;-1.9332609402308993e+00;-2.1330331830008903e-01;-3.7389534110962047e-01;8.5143878298353115e-01;7.9324107163725732e-01;-9.5538343790458413e-01;1.5264175885343640e+00;9.0785905513649276e-02;-1.0291101615161464e+00;3.5655785005170076e-01;-1.0364924902694252e-01;1.9303641176135511e-01;-1.2535624039152693e+00;-8.4928032162884859e-01;-4.1195910666929882e-02;-1.1350120178431298e+00;-2.2661691966669357e+00
1.4475536642197435e+00;1.1898873781497205e-01;-1.3686867664167033e+00;1.3991889919344216e+00;-4.5472349683385488e-01;5.7187511343925901e-01;5.5954722079159391e-01;-7.1979314342214784e-01;-4.9694612134753563e-01;8.9325835045165813e-01;5.2340882410930500e-01;1.5015550265422936e-01;-1.1347432518250156e+00;-1.6345585303307562e+00;-3.4235322136665108e-01;2.7081380972322155e-01;5.9166261151849475e-01;4.8031682247807977e-01
-4.2021325263031628e-01;4.2140611864204042e-01;-1.8214613995105297e-01;-1.1483708963609818e+00;1.0368240110682678e+00;1.9948073320320949e+00;8.0564724636448981e-01;-2.7848024247230363e-01;-1.2713223066534152e+00;6.3534170815558222e-01;1.4961144921466021e-01;2.6268001476632324e-01;-5.7995084111618900e-01;1.1518124553233802e+00;-8.9681186882430264e-01;-6.9017897307335696e-01;1.0215089565638281e-01;2.1037693231743793e-01
-1.0230935106302397e+00;7.2885609755735270e-01;-6.3171464945761313e-01;-1.6057404730829689e-01;1.0522017584552850e+00;1.1697496125425169e+00;-7.9524742382125410e-02;8.8227514549857311e-01;-1.6736047462953478e+00;-2.6781825765677808e-01;-3.8180445616800429e-01;4.1486931512304287e-01;1.2337272798639853e+00;-5.2704121079923061e-01;1.7277266142488004e+00;8.8241092692634651e-02;9.5309001840911123e-01;-1.1868094493117547e+00
-5.6782394078693821e-01;2.6884668437630505e-01;-2.4977335946589552e-01;-6.9982274451134907e-01;3.4319845749993950e-02;-5.9763041580768039e-01;-1.2023296612761107e-01;9.7846217033165273e-01;9.4211795442272830e-02;7.1939671712369246e-01;1.1088203269619137e+00;-1.2331023374998669e+00;-1.2198997742827744e-01;-1.0790504517183084e+00;1.9814587927214447e+00;3.1334087438496878e+00;-1.5209800121363330e+00;2.8089660666872635e-01
-6.3213577260478260e-01;-3.1349839755847797e-01;-1.6320050955466938e+00;-1.4565673896718148e+00;-6.9924735296324947e-01;9.5860869832160855e-01;-1.2480647510247712e-01;1.1371416146612787e+00;-1.9358342690812452e-01;-7.5929985499680899e-02;3.3467872668841187e-01;-4.2989231974179509e-01;1.3945687209694673e+00;1.9009410787406096e+00;1.6408868086168735e+00;-9.9941340672608833e-02;-2.7160908454807414e-01;-6.1220680014339734e-01
-6.7170223574411780e-01;-1.3841519995191438e+00;4.9247202298639925e-01;1.5220470692759953e+00;5.4718949287286345e-01;1.3887644496710725e+00;2.1145107665142751e-01;7.1638367695261462e-01;-1.4326470058059620e-01;-4.9303063398147891e-02;-1.3304228427037028e+00;-2.0542194347013241e+00;5.7494637599975706e-01;3.7126717699161593e-02;7.2331084030309611e-01;-8.6458930406320933e-01;-8.8835611287421545e-01;6.4041680028281489e-01
-5.6239092499540333e-01;6.9725385078190438e-01;8.1452015349587226e-01;-9.1421727445706524e-01;1.1267585691573618e+00;2.5372676800155008e-01;1.0253700876133118e+00;-6.9320273393680976e-01;-4.5395748660473845e-01;-2.6048328459017306e-02;-2.1339159259198848e+00;-6.1770606145047854e-02;-1.5021472841744232e-01;-1.4000616453495711e+00;-1.9008625755934876e+00;-2.0900933486097278e-01;1.6025131172780700e+00;5.0175759336366044e-01
5.2211761541474638e-02;-1.2786082184169185e+00;1.9339185331393610e-01;1.4010349771115342e+00;-8.5620044329367417e-01;-8.7226386612708662e-01;-2.4832678369095103e+00;-9.1865452093689681e-01;2.1375971979785722e+00;-1.5420424998978213e+00;1.1220637594685112e+00;6.9938168133432399e-01;-1.2658004383836832e+00;-4.6088063727560552e-01;3.0723196503719765e+00;1.1137398930036625e-01;5.4631406400944482e-01;-1.2620049087940466e+00
5.6788559684981810e-01;9.1363451428865450e-01;5.8365872863383172e-01;1.3904474860321714e+00;1.9246742929431448e-01;1.1235770255059614e+00;4.8665266923270757e-02;-3.8241467754874819e-01;5.2816029603121728e-01;1.3385241397859091e+00;6.4817122143316308e-01;7.9649619337362998e-01;1.2648961481475623e-01;-5.4143604721385485e-01;1.2630653757501755e+00;1.9546109224706323e+00;9.2674803104583758e-01;1.1007920381739154e+00
-8.0410426302575366e-01;-1.2548444307710602e+00;7.2635043497308427e-01;-8.5992887282946351e-01;-4.3250092110022598e-01;7.7578545202159443e-01;-4.3845362014787120e-01;1.5331424742516548e+00;-6.1285437374239915e-01;1.2554972952231955e+00;-6.0884413638818946e-01;2.1849714937481863e+00;5.4563757506256105e-01;1.0765021313724681e+00;3.2229549239740402e-01;-1.2688586316251766e+00;-1.5261159568968106e+00;-2.1848470747730033e+00
-1.0274013616156839e+00;7.4260164550827468e-01;2.3595000221275120e-01;5.1186050882797951e-01;7.7044739647604032e-01;-5.4442143645613461e-01;9.0217011378921919e-01;-1.0469955967049362e+00;9.9280275856339817e-01;-1.1128667265281826e+00;2.3936884545233492e-01;-2.0661551631696690e-01;-9.0772375870331734e-01;-3.5681602339683580e-02;4.0071857765444996e-01;5.6879558463624880e-01;2.5961938181006863e-03;8.5751650772854027e-01
2.0767161211904313e-02;1.5945222069891183e+00;1.6318273418789336e-01;-1.3159547245260756e+00;-1.0661878710313422e+00;4.1219124512510141e-01;-2.2859774959186224e-01;7.1567640243776931e-01;5.8652163805633917e-01;-1.7948936939157147e+00;-4.7064103723435868e-01;-6.9139202058540850e-01;1.0949236898577364e+00;1.4426557549888643e+00;7.7466855690277281e-01;7.2952330391745623e-01;1.7638379548081917e+00;3.2696983159780207e-01
1.3697080844714888e+00;-3.3436288300200179e-01;1.2264531555931701e+00;-6.5746734868479828e-01;4.0421640844569555e-02;-6.6792882694036460e-01;1.5130271740323242e-01;4.5151170515913597e-01;1.3161323744109914e+00;5.0682378795434568e-01;-7.9306686629489462e-02;1.8793959467703127e+00;-1.9931051246942442e+00;3.2055975719541302e-01;2.7420958730891126e-01;-7.1600601018447552e-01;-1.4480979346536043e+00;8.1830085490274118e-01
7.2669207388812407e-01;-9.5176192457552333e-01;-2.8616136117666068e-02;-2.4625344008340525e-01;5.8987442587157313e-01;-5.0968842278181292e-01;4.7532723098159446e-01;-9.1574145123865347e-01;2.9892677419272123e-01;8.0887445679496628e-01;1.2830690321538105e+00;1.0295644264458796e+00;8.4644526988672086e-01;-4.9145486138750016e-01;-4.2189778346192658e-01;-9.4312901083782583e-02;-3.6435311129404346e-01;9.5584695228502692e-01
