"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"Rho_0";"Fpos_0";"Fnorm_0"
1.2405647973767231e+00;-7.3062462460437816e-01;-4.3840495563849075e-01;2.1809824050375151e-01;-1.2795621307463301e-01;6.0200022032207479e-01;-4.7882035583580945e-01;-1.1360240894158158e+00;5.1001393525566008e-01;-9.9447916361154742e-01;-1.4707619010140078e+00;7.5163720594676942e-01;2.1093608762918473e-01;-8.5665892844014168e-03;9.2244299944960373e-01
-1.4061705396422428e+00;1.7934879414145796e-01;-7.4696294465239821e-01;4.0309501581832063e-01;-4.8224463248800842e-01;4.9210734667803363e-01;-8.8166531795129588e-01;6.1936744491129636e-01;7.6475032702006751e-01;-8.3518897847073137e-01;-1.6797256081642009e-01;9.9952881298525775e-01;2.1462339920980988e+00;-3.8838279284987348e-01;1.3594971525785473e+00
-1.7622686113077006e+00;5.5268201780778836e-01;-2.6329378531878569e+00;-1.8026972414488346e-01;-1.6651023099665876e-01;5.1782411427145825e-01;1.6008349226323735e+00;1.1239348600087977e+00;2.0478803294678243e+00;7.0157214315751337e-01;-1.3727537264106788e+00;4.2841458028810578e-02;2.0760795812882837e+00;-9.2187212944484009e-01;-1.0615216260584239e+00
-1.8760335000446251e+00;-1.6996835850447756e+00;5.1055060164461308e-01;8.9264983362837058e-01;6.8139897575268848e-01;-4.9971736093608038e-01;3.8479882964586765e-01;-1.5730538399677454e-01;1.1743725460396350e+00;1.3221400540300712e-01;-1.5495127119250431e+00;5.4257410783941729e-01;-1.1424734273499373e+00;-6.3197493410458017e-01;8.5959513892188000e-01
2.4708663850277235e+00;4.2862431586773925e-01;-1.0988785230670677e+00;1.3177796811035021e+00;-1.8722790856278117e-02;-1.2725834975934555e-01;-7.6452580203835852e-01;-2.0813968946670749e+00;-1.8133669373196886e+00;-2.2831205341728306e-01;4.0704993981152310e-01;-1.0135406468039165e+00;6.1898165383874415e-01;-5.6528638245008041e-02;-5.4666544755761382e-01
-1.8218743911982371e+00;9.4336632051784441e-01;-7.6064669122194217e-01;2.7317549786438766e-01;-2.9561944199376938e-01;1.4720024424183098e-01;-9.6737021438150217e-01;-4.0135887745659748e-01;-4.6587973530535559e-01;8.8407684205011816e-01;-4.7771579948255948e-02;-1.8667176357854287e-01;-1.0864553504464374e+00;-6.9439302641590273e-01;4.0934179261841602e-01
3.6243385059830054e-03;-1.3325760423098074e+00;5.6660463577776854e-01;-1.1970518873992659e+00;-1.0694828292756668e+00;1.4500756342324492e+00;7.0060332446359708e-01;1.1962516488960406e+00;-5.4108393133297283e-01;-1.0668960625922209e-01;5.6711167976279375e-01;-1.7786134736710599e+00;-1.5511062452034514e+00;-1.3900027091900826e+00;-8.5757895335387979e-01
4.8120321227270074e-01;-1.4493844557906583e+00;-1.6513414086708742e+00;-2.1533840510001218e-01;1.2550894075154233e+00;-7.6750627790988335e-01;-1.0187329394819975e+00;-5.2105621603622691e-02;-7.3817021555716533e-01;4.6216683283826741e-03;5.3043117250488581e-01;7.3837387444869951e-02;-5.1744840525652835e-01;-2.7516345487923410e+00;-2.6727695436812077e-01
-7.9917772125812647e-01;-2.6701209541578490e+00;-6.8635687876909857e-01;-1.6044404879165217e-01;2.3459457105088002e-01;1.9300358857120341e+00;-6.3648991208572037e-01;9.5003488434330141e-01;-2.6466716854734083e+00;-7.8045879181197730e-01;4.9097390754832088e-01;3.8755132769336875e-01;-7.5238319898186623e-01;-8.3722951090065001e-02;2.7796685061837023e-01
-6.4342172185296886e-01;-1.2444298359775617e-01;6.3516623682911555e-01;-1.5289108246679100e+00;1.4972887679660472e+00;-3.2392756157004660e-01;9.7336738741690965e-01;9.4771191826003087e-01;7.5637446847437784e-01;-5.7034833275643027e-01;3.0617393398506015e-01;2.2442660554071518e-02;-9.8449859686972407e-01;6.2531514780115383e-01;-4.5244307826218566e-01
-7.5664230226781726e-01;-1.5084198118607792e+00;7.5593215104509259e-01;-3.9842798210308417e-01;9.8667693201147255e-01;-1.1030516906983261e+00;-4.3873739053991528e-02;1.3822025791959069e+00;7.8666985897428654e-01;1.0047786904890734e+00;-1.2746900225301558e+00;-2.4060862133136154e-01;1.9585885432461625e-01;-1.2663959181226736e+00;-1.1372687757408189e+00
-8.9920281806084423e-01;4.9815631419002354e-01;9.6761280985857415e-02;-1.7276766110292360e-01;1.0030674056200424e+00;4.3552348266309909e-02;6.2717720290825632e-02;1.4494596433340463e+00;1.3542085086119512e-01;6.5178346474755111e-01;-1.2668861223725980e+00;1.7639883147400988e+00;4.4146754043400288e-01;-9.6184674179838303e-01;-2.2267957403185604e-01
3.7729825141407512e-02;2.9857682144758629e-01;-7.7693630050663587e-01;2.1778579202670792e-01;-9.0003366289458120e-01;-8.9412897851451534e-01;4.2327987030416253e-01;-1.4480379478224356e-01;-1.0783635420134858e+00;-5.8209044442625824e-01;2.6576890524038277e-01;5.2976472690834786e-01;-8.5931312646111435e-01;1.7253844894786305e+00;5.0798202103407930e-01
8.5662382491094946e-01;1.1837302234695771e-01;2.7936215666357989e-01;-1.6280806447378628e+00;3.3645749808581180e+00;7.3160920377630612e-01;7.0939837961818053e-01;5.7863668552486369e-01;-9.0787595752959283e-01;8.1557792371525084e-01;3.9151626169455847e-03;-1.1706114479348448e+00;-1.1891839629246375e+00;-9.7537200215818909e-01;-5.0552785107218057e-01
-6.7674265597695049e-01;7.6489659638920260e-01;8.5367318700992056e-01;-1.6932973093301256e-02;5.9090676443207346e-01;6.7604458389700939e-01;8.3644721643031239e-01;5.4945068497062079e-02;-6.5985091401923690e-01;-2.9064450540174791e-01;-4.7475846879748140e-01;6.4021583553521344e-01;2.3140921182714885e-01;-2.6847978535916533e-01;1.7243996980528961e-02
-2.0322424762912346e+00;4.4861000866752054e-01;6.8752208869793074e-01;7.9431979472149097e-02;-1.9719503778993555e+00;5.7869315042536729e-01;1.4155374648758789e+00;-4.4468864084593529e-01;2.5333529471325406e-01;4.1051631343345246e-01;3.0655301556897707e-01;-1.0436206424759369e+00;1.1754169272992243e+00;-2.0938956905844812e-03;1.9741516747065777e-01
4.2547231156137899e-01;-8.4975437370678208e-01;-7.0363424751103021e-01;-6.7640133926190449e-01;1.0014634329230547e+00;-6.5631970657891048e-01;-6.7495954964434202e-01;7.0075705125061694e-01;1.3421050576421596e+00;-1.6393968583408549e+00;-4.0957150261814051e-01;3.2323537226284360e-01;6.4512680894574537e-01;-3.3708829981999960e-01;-6.6386986157199235e-01
1.1071696947064297e-01;-1.1164105923217311e+00;9.5719372588789362e-02;-1.1729863333850994e+00;8.3140163068675899e-01;-2.0657155620835646e-01;1.8347253986610762e-01;3.8949051867201051e-01;1.0020355892269022e+00;6.8913463614804882e-01;8.0322312543895813e-01;-1.8969595183577836e-01;-1.0426651197599366e+00;-1.6706668495083845e+00;8.5654096357283904e-01
1.6490233830776613e-01;2.8541045808706583e-01;9.3219118698420744e-01;3.8668204052785621e-01;2.3728114925716540e-01;4.9268668689954448e-01;-2.7283959499889149e-01;3.9742594232443335e-01;-1.1460430848270071e+00;4.1072435092993770e-02;2.4690449906744816e-01;-1.6185391279363199e+00;1.6135284514714995e-01;9.9422228052642281e-02;4.6211834721432095e-02
-4.9143043284466997e-01;8.6335558577040672e-02;1.4231997544225876e+00;-8.5154669323309881e-02;-2.1764317317472821e-02;-1.7952698189240928e+00;2.1616665962054360e-01;6.5397713268242619e-02;1.1829496080925412e+00;-2.0782380540658457e-01;-3.8536269954769836e-01;-1.3527406313273218e+00;-1.0221828771758731e-01;1.8783452184702281e+00;3.6238178248702457e-02
-3.6070332272472555e-01;4.6083711603623789e-01;-1.2919082209656498e+00;2.0707010023695509e+00;1.6427450715535097e-01;-1.9925927637057526e+00;-8.0257602942982953e-02;4.9432458422680188e-02;-1.2356504241948065e+00;2.0756953794128243e+00;6.7451330214146354e-01;1.4564445932636216e-01;1.9557978543162030e-01;2.5133459683614151e-01;2.5493310534422980e-01
1.2897514626543108e-01;2.1698553271511747e+00;-4.0426340207954292e-01;7.7098872079620429e-01;-1.4379967735070959e-02;-1.0107133554317636e-01;1.1745629216774158e+00;2.0934383575975646e-01;1.6703416693806286e-01;-7.1820912427373995e-01;-9.3405074329708271e-01;-1.4630750159804524e+00;-2.3936712929062214e+00;-5.0716657174552682e-01;5.6402049259286757e-01
1.6927859282385123e+00;-4.5408599447599857e-01;-6.5728788454959530e-01;-1.8684738756174399e+00;3.5289721084504533e-01;6.0048167689591958e-01;-9.9949099890180870e-01;-1.3497946349270706e+00;-2.6277431792681466e-01;-9.2346209792435663e-01;4.5312691865218419e-01;-1.6836697493822017e-01;5.9188270871507085e-04;-1.5063023620048468e+00;-6.3492882925693328e-01
-8.6603054152932268e-01;3.9130873748295492e-01;-6.2162493075981629e-01;-1.1672100679872248e+00;1.6935463356674967e+00;3.3196572965685078e-01;8.1819322560138341e-01;1.4326991281702928e+00;1.4605684071532905e+00;2.0465072981834042e-02;-7.5545604701658342e-01;-1.2741149605383078e+00;9.5795153351844978e-02;-1.0406572565145003e+00;-2.1204159041604023e-01
1.2722424841704791e+00;9.4815538476027972e-01;3.8211849732520703e-01;-5.2353091752529712e-01;-4.0192114199745543e-01;-7.8518926173107750e-01;6.6916752633063503e-01;-8.2862282106965834e-01;-1.7067062014941885e+00;1.6594858228048923e-01;1.8521619487735894e-01;1.0039299527445573e+00;7.6731149104728091e-01;-1.3674362553831005e+00;1.6662132246388084e-01
4.8993426819548158e-01;3.2841729227322647e-01;-7.4663492145386434e-01;6.5032562731520926e-01;1.4151790347354949e+00;3.3741895387944787e-01;-6.2880252406601966e-01;6.5140154846402132e-01;2.5149624701191104e+00;3.7599797666341300e-01;8.2921501016138111e-01;8.7928325228236026e-01;-4.2216986180069699e-01;-3.2180962947800318e-01;1.8125604406104617e-01
-1.8150477029570939e+00;5.7984873464041453e-01;6.4835241824800904e-01;1.7185648883111276e-01;-1.3622900606508406e+00;-7.7372297221426045e-01;-7.5365503546462043e-01;-8.8786509741585107e-01;1.4434169823696863e+00;-2.1677666733431504e+00;-1.0662365339237594e+00;-3.6119020650964428e-01;-3.3986128655999143e-01;6.1181350147726832e-01;2.2165621589157434e+00
1.2859374005859481e+00;1.8003866098366814e+00;3.6097636001981032e-01;9.7097995483829677e-02;9.4655958128845630e-01;1.1351550617966499e+00;-5.1872890451826359e-01;-7.5275971048332391e-01;7.7858712591612100e-01;2.0318269669820116e-01;-5.4981728146486875e-01;-6.0437910195378797e-01;-8.1104569449065758e-02;2.9113157506215870e-01;1.9564205324300388e+00
-2.5812345013002769e-03;-2.8121441608812470e-01;-8.5236434047369269e-01;-1.2868018128188661e+00;6.4701152803435913e-01;-8.2929089808237910e-01;-1.4017149539672125e-01;4.8018101898596216e-01;6.8627795764070421e-01;-1.0842350194216526e+00;1.3825453082465993e+00;-4.0565132698969014e-01;6.8999900917583745e-01;-1.6518809720784773e+00;-6.5673794533184449e-01
-4.7328390448100816e-01;1.0590296567218580e+00;8.7044720009954901e-01;-2.2045511955069660e-01;2.2598858583084269e-01;-6.9687268063370522e-01;6.7488695136748222e-01;1.5967026712469721e+00;-1.0145829315613837e+00;-9.5948043430944607e-01;7.4712869868063803e-02;7.8029041835029422e-01;1.8339206738440432e+00;-2.1270697057603831e+00;-3.4568622811914917e-02
1.2889884429842016e-01;1.7686127318586095e-01;9.9952632207082726e-01;3.0634202185170406e-01;-3.5424027198168623e-01;6.6529843208994599e-01;-3.7687447205102903e-01;-1.0118111292345225e-01;1.5768783712365786e-02;-1.1375931983344676e+00;8.4403925594812168e-01;-5.9138221007848291e-01;-7.3841716837366833e-01;-5.7778351585245502e-01;-5.2552276272193601e-03
-1.2460198244313685e-01;-6.4125586838529947e-01;1.1591692362930541e+00;1.0967743524299771e+00;9.8349311559080776e-01;3.0977625360280497e-01;-4.2001226454730811e-01;6.1893729255176555e-01;2.0544686295152683e+00;-4.9327560884238375e-01;3.3465639542257314e-01;2.1910885250645609e-01;-6.5550066070980539e-01;-1.2877323600924655e+00;3.9872861442422430e-01
-1.0371808321164966e-01;8.8374954821160467e-01;1.0864071399705038e-02;-8.4934121191575840e-02;-2.5503936347906647e-01;7.6753757090004232e-02;2.8129082395016669e-01;-3.3227408758203530e-01;3.3163299062297036e-01;-1.8078535901166237e+00;-7.5128467422248624e-01;-2.3289628732606826e-01;-7.2652410906329135e-01;-8.4724459264836471e-01;-1.7097598023875635e+00
4.9105353529387047e-01;2.8557567287094748e-01;-2.8920857442856351e-01;-3.1459119833976606e-01;-6.9706056054640253e-01;-3.0131716701418210e-01;1.0463171867091634e+00;-1.4422868315259723e+00;4.2180434244750648e-01;-7.9858464214568239e-03;1.9779261105730209e-01;6.0335936716477545e-01;-6.4574537264610188e-01;-1.7801621856352361e+00;2.8211434676494992e-02
2.1806745922054724e-01;-1.2546986228193857e+00;-3.9954564324748587e-01;-1.5424392387677663e-01;-1.7963137995393577e+00;1.3831169273532582e+00;-9.1998483662140551e-01;3.9265797057692070e-01;-3.3492291045126465e-01;1.8372636775468667e+00;-2.3618003668277682e-01;5.9449186583699409e-02;-1.3149955252540704e+00;4.3490591258530892e-01;-2.1848299514899119e-01
-7.2889787749195911e-02;-6.3019785771612646e-01;-3.3279989661851049e-02;9.9759152802581208e-01;-6.7403634977762850e-01;1.6258629695646795e-01;-1.8951549465199737e+00;-2.2525665607526260e-01;-7.0625962672738973e-01;-1.8815242784692594e+00;1.4267190592652919e+00;-1.4826139630594448e-01;-7.8676179618312392e-01;1.1229703503872630e+00;1.9108260683710614e+00
8.5427403183290451e-01;1.2735715758530561e+00;2.0055149009362156e+00;6.9569092127361454e-01;-1.9101121029198025e+00;1.6030737469618991e-01;6.2264137742459036e-01;6.6944485081093230e-01;-6.2291247485637535e-01;8.3161220351343246e-01;8.0882851458875665e-02;5.0333615493686823e-01;1.2237277621134017e+00;-8.4038588892462618e-01;2.1508666569661983e-01
-5.1261463065297630e-01;-3.5055663402792758e-01;2.7043055142593159e-01;-4.3965687868729714e-01;-1.6481415125871643e+00;-8.1867594983725522e-01;6.1669071173836287e-01;1.1704481647005791e+00;1.8528064009205916e-01;-4.4055607758824772e-01;-4.2067186115857261e-02;2.6952108160078869e-01;1.2203786440591107e+00;-1.0499426524251734e+00;9.6202811198426685e-01
-5.9919269401458863e-01;1.9393330926938507e-01;-3.6701242896768715e-01;-4.2432534175343156e-01;-4.4855728366494657e-01;1.1136695876294833e+00;1.6481553045642089e-01;-2.2190554553281014e+00;3.5414519951060763e-01;-2.7121963918104308e-01;3.0485851559271118e+00;1.6110768872172765e+00;4.4120618689370977e-01;4.9726632131016461e-02;-5.8339665344614067e-01
7.4598874611367127e-01;-2.3470853853788615e-01;-1.2477423924648283e+00;7.5960379274710943e-01;-1.0670662883217647e-02;-1.1031886187811832e+00;5.4257520841230789e-01;-4.0599785532124083e-01;-8.4631022410054924e-01;8.9090548184865581e-01;4.7486922301531093e-01;-8.6012834274436067e-01;7.4592084627041078e-01;-8.9436347436632391e-01;1.9032478984589660e+00
-6.7636646675855880e-02;-3.4731831969883270e-01;4.3178448822109089e-01;-4.6878134522480092e-01;9.6190819793504620e-02;3.1905803735213473e-01;-1.0491582584466004e+00;-1.9905888224595498e+00;-1.8901742912899446e+00;-1.2417983477395480e+00;-1.2396081871217983e+00;-1.3419657811618388e+00;-1.6518662611481347e+00;-6.9040721565178209e-01;3.2406430163391377e-02
-9.2310209532469489e-01;4.0364065761942214e-01;1.4629384521842608e+00;1.2540098639714852e+00;8.5348592425861469e-01;5.9603387502934524e-01;1.0919483186584711e+00;5.6194709688977806e-01;-5.0560850322414030e-01;7.9926749178805334e-01;2.3080227402793549e+00;-3.0078985158623732e+00;-7.5622823152532592e-01;9.7781725941330178e-01;-4.5796141121804240e-01
-1.4330732999687457e-01;-1.5978999581219502e+00;-2.7652750046088620e-01;-1.3201661199434334e-01;-6.8300432948016210e-01;5.3372226512066190e-01;-5.3311807247954179e-01;-6.8531223161079224e-01;1.2235218559158347e+00;3.3981204873539189e-01;-4.1553004861958132e-01;3.8535081873644068e+00;9.4258926860948167e-01;4.8029560304190527e-01;3.1598582986688173e-01
8.2872993903209946e-01;-1.8613079349061030e+00;-9.0951237081119229e-01;2.4711366021830272e-01;1.0222008725635396e+00;2.5034536962211317e-02;1.5060496495343019e+00;1.2231614203494043e+00;-4.2983496963072915e-01;-1.2815490346370748e+00;1.5662797706655527e+00;2.4559271331405568e+00;-2.8684265897391753e-01;-1.0492176543166769e-01;-6.3304596235375088e-01
1.8461307702597207e+00;5.1501285589844159e-01;-7.6495653765677585e-01;1.1561646991263921e+00;9.9389678979283336e-01;-1.2889893888265733e+00;6.9756510541639016e-01;1.3917493292757841e+00;7.5214213251612450e-01;7.9937031549021917e-02;1.9221230921751806e-01;2.4086393428539235e-01;-1.4671329136330378e+00;-6.7638136476167765e-01;-3.0621967263670689e-02
7.3511089680105779e-01;8.4227636749118540e-01;5.4173355185780514e-01;6.4641187724642879e-01;-3.2531819200777279e-01;1.4438390784529551e+00;-1.2853500925109314e+00;-5.6664835092483845e-01;8.6064594897862767e-01;1.4727432544468404e+00;1.6348810368031999e-02;-1.9099206238950488e+00;-2.6305188009528639e+00;-1.6005885806177042e-01;7.4665466439462491e-01
-3.2281472847848347e-01;6.3462792582942629e-01;-2.0001983398788246e-02;2.0738042872610902e-02;-3.4502636234380224e-01;3.1646240297313766e-01;6.4393975338775367e-01;1.3666022328323548e+00;-2.2214092219810391e-01;2.0505600232061445e+00;1.0523359218989756e-01;-1.6219401265970903e+00;9.5644379733596227e-02;1.5554086683755379e+00;-7.6895117934112156e-01
2.4223674150592572e-01;-1.0339212769553301e+00;-3.1993810699948005e-01;8.5690420636219189e-01;-1.7872313883663469e+00;-2.2477404518316879e+00;-1.8117918249677051e-01;9.2520054742898883e-01;1.4198821765513798e+00;4.0124749390224068e-01;-1.3261935975626282e+00;-9.4764842245382197e-01;6.2011585655330570e-01;8.4986000380417370e-01;-1.8130589391340139e+00
-7.0711314418529292e-01;-3.0933811794639832e-01;1.0702033802115924e+00;2.2248857376379427e+00;4.2093188500055878e-01;-5.6656999186312174e-01;-6.0656531943112535e-01;4.8547734190979180e-01;1.3737979155834465e+00;7.5382360803601700e-01;-8.4429711910401872e-01;7.3541799024509757e-01;9.8792409389179203e-01;4.0917643401920345e-01;1.6167671197188533e+00
1.5952632101797531e-01;1.0153159028635623e+00;1.0608752226444023e+00;-1.3227807811156973e+00;1.6939371363548214e-01;1.0221269238095892e-02;8.0439562792122543e-01;9.7314373918984343e-01;-2.7316725444844875e-01;-6.5427556562672795e-01;5.8629232531902067e-02;1.0076910748118142e+00;-6.7467437029939592e-01;-6.4874938703008234e-01;1.1242900106665870e+00
-5.4633516900391665e-01;-4.7138018955656558e-01;-1.0475419245967561e+00;-1.6699665784414277e+00;2.6696939528709807e-01;-1.7507825464529252e+00;3.9346340292821369e-01;-1.0764423139230401e+00;1.6511934039493090e-01;-7.5571641843778070e-01;1.8367764389747583e+00;3.3489348876693892e-01;-1.2120209064322182e-01;1.8408492224277699e+00;-9.2380867879023842e-01
-6.5868197286641050e-01;5.0912518224734504e-01;-2.3335274708588181e-02;-1.1402202379490043e+00;-1.6283231156422320e+00;2.2566950028935726e+00;-5.7076017202642182e-01;3.7516840541288510e-01;-2.0240210754016183e-01;3.3279362300868885e-02;-4.1003016341273307e-01;2.2384531377529984e-01;1.0924610927164440e+00;-8.3671924655212404e-01;6.8076816231586276e-02
-6.0154073460290458e-01;-3.9744242602065452e-02;-2.5008868781258548e-01;-7.4753665101162670e-01;2.5883579899514109e-01;3.5629309547790056e-01;1.8886375656771932e+00;1.8323117718368595e-01;5.2609293641362298e-01;-6.4400612521760481e-01;-6.2223446895459300e-01;4.6934732350357117e-01;4.3429083708531002e-01;5.4651021670858890e-02;-1.1000896429053768e+00
8.6805476390434222e-01;-3.7241950800563378e-01;-6.1797502539910654e-01;-3.3997932696153914e-02;4.5051465733471679e-01;-1.0572797260420117e+00;3.6448206154354325e-02;-1.5215309381329940e+00;-8.2033403722387571e-02;9.4962773008448453e-01;3.0365975093040714e+00;1.5142371623545225e+00;8.5713934019452509e-01;6.5486224211849603e-02;-1.2690027775003476e+00
